UNCLEAR,ACC,LEC,MEL,THCA,CBL,CS_A,CS_B,CS_CC,CS_IDHA,CS_IDHB,CS_M,CTRL_BL,CTRL_MU,CTRL_NOS,CTRL_RT,EC,SE,SLCT,SLCT_DICER1,TE,YST,HB,LB,LP,LS,LS_M,ALCL,BL,DLBCL,T-LBL,DF,DFSP,IFS,B-LBL,MO,MP,NOF,SCS,SFT,WT,MPNST,NF,NF_P,SCHW,pRCC,NBL/GNBL,PHEO,CPH,SCC,CHD,CHD_D,GCTB,ABC,OBL,OS,ALM,aRMS,eRMS,mRMS,BCOR,CCS,CIC,DICER1_HG,DICER1_LG,DSRCT,EWS,LM,LMS,AFH,ASPS,CS_EM,ES,MRT,NUT,OFT,HL,SCCOHT,SS,FD,AS,jGCT,aGCT,CTRL_KI,CTRL_LI,EHE,GIST,KS,ccRCC,chRCC,lgFS,probes
1.906256870931874e-30,1.7038606636710085e-10,1.9163934762006507e-13,6.202843977962515e-16,1.0,8.2119429226995145e-25,8.468008602267527e-15,3.9782046978970836e-19,9.528884910136301e-19,1.0599290334312172e-09,9.132354161084377e-13,3.576905177348774e-30,3.0019557992043434e-19,3.7375823782474554e-16,7.362405352040469e-09,6.272887986144086e-19,2.2512043227826406e-13,3.305799878330448e-23,2.0987963632117766e-14,5.756351551986195e-25,1.5978853795672876e-08,2.084743536045412e-15,4.0288974413604794e-13,1.9510600157130922e-23,4.377880688897113e-18,4.454596107242272e-19,3.980461453398499e-29,2.3685837075700667e-17,2.9052181250393e-24,3.9566832678160437e-19,4.356317211545327e-21,1.37066244418389e-19,3.147777865037562e-25,5.973935171528616e-32,3.801140887822297e-21,4.4568953534767465e-32,9.131606136514193e-24,7.329842306963066e-24,2.8708807007533724e-30,3.096611834457588e-18,2.8535814142009863e-18,1.9407420306171634e-23,2.462478302389941e-16,2.4791746346813914e-13,8.278622199656832e-14,4.724024726954212e-09,2.547056351630873e-19,1.1903419229301621e-14,3.6368983380441477e-09,2.8586664036190795e-20,6.748292591396421e-09,3.606998868425221e-13,1.6464381583267774e-17,4.664293456679207e-22,4.4630916429033294e-23,6.356507930693062e-16,2.8393323492703596e-20,2.967474686861745e-15,5.302444215140849e-21,2.154416997482034e-24,3.934415947469969e-15,1.0309618071136512e-20,3.448794959125869e-24,2.686477645643734e-24,2.71895309593752e-17,2.106581693169408e-17,3.997223916964908e-17,7.74894753982798e-24,1.4850467504882092e-16,2.388974900809581e-16,8.254470405124635e-17,5.797281532322722e-15,1.1701149118952378e-20,9.262893966124116e-16,1.021718629223868e-19,3.592661485096957e-21,5.368718924286808e-12,1.294710720339271e-19,1.042944885073197e-17,1.599230154267279e-19,1.731656799479908e-25,1.0866279623498774e-17,4.399575671810424e-19,8.273860707674885e-09,5.693888069369102e-11,3.9028203682538877e-20,3.796649409790187e-13,9.710548062521145e-22,1.8656583222753653e-10,1.612160183128708e-08,2.266690836956709e-23,10000
