UNCLEAR,ACC,LEC,MEL,THCA,CBL,CS_A,CS_B,CS_CC,CS_IDHA,CS_IDHB,CS_M,CTRL_BL,CTRL_MU,CTRL_NOS,CTRL_RT,EC,SE,SLCT,SLCT_DICER1,TE,YST,HB,LB,LP,LS,LS_M,ALCL,BL,DLBCL,T-LBL,DF,DFSP,IFS,B-LBL,MO,MP,NOF,SCS,SFT,WT,MPNST,NF,NF_P,SCHW,pRCC,NBL/GNBL,PHEO,CPH,SCC,CHD,CHD_D,GCTB,ABC,OBL,OS,ALM,aRMS,eRMS,mRMS,BCOR,CCS,CIC,DICER1_HG,DICER1_LG,DSRCT,EWS,LM,LMS,AFH,ASPS,CS_EM,ES,MRT,NUT,OFT,HL,SCCOHT,SS,FD,AS,jGCT,aGCT,CTRL_KI,CTRL_LI,EHE,GIST,KS,ccRCC,chRCC,lgFS,probes
1.1481758646569903e-21,2.2884920625187988e-09,1.0051690010122894e-14,1.8526067790958223e-08,1.628465007286195e-08,7.740280245633994e-15,3.953902906039114e-13,1.4010614609421844e-19,4.4476844557046584e-15,1.8766048033643526e-16,2.723968186429948e-12,2.668186612581607e-19,6.183918394714327e-12,3.181321706923249e-15,5.127489899336979e-08,6.364360942553646e-14,1.0388198745658883e-08,8.826246157556117e-12,2.900474168975693e-15,3.82828107805267e-16,3.0393805445783073e-06,1.924416292756171e-15,2.66940310211794e-06,1.128380564983586e-13,1.0860356667793947e-12,1.6608233072232942e-13,1.695447079336411e-18,1.08304351598143e-10,1.9471824207959983e-15,5.549866257748351e-14,7.238186378374635e-17,9.346323323296876e-15,9.500349064975018e-16,2.498937471881457e-13,1.3026338905111623e-12,5.043333523329664e-21,9.495525212340405e-17,4.1416650043888358e-16,1.2951753791635642e-14,1.4240331136505802e-10,7.552491347161822e-14,1.7011136152055711e-13,5.531996521312976e-06,0.004652536939829588,0.9953356385231018,1.5034562483862146e-10,1.9966625575129626e-10,2.579789963874646e-07,1.272542210495331e-10,1.559925157857204e-17,6.911764671713172e-08,1.4228093148105359e-09,1.0549839827282042e-15,6.873288049824566e-11,1.1341823313859578e-10,5.032558050843683e-11,4.638971984327611e-10,8.025256010408231e-15,3.0324425374326234e-16,1.7049477139606772e-19,1.0757880860006591e-14,3.6470613196115664e-08,5.606844597099195e-17,2.4869321435771726e-16,5.179808248989559e-10,3.7397595599713424e-14,8.636818343843444e-11,9.381708799647804e-18,1.356331361243232e-13,6.157530648559506e-12,3.9623718195436197e-10,8.447834683525536e-20,2.8609691875904628e-15,9.498018344045178e-11,7.150364149518737e-14,7.947245010088904e-20,3.2240792258164674e-09,6.7488332630705195e-12,6.566556749139959e-16,1.3836010025273507e-15,3.474219982611392e-16,2.3064803400529854e-09,3.77732047029955e-12,5.96367710770096e-09,1.1644242903230406e-08,1.4974154728675249e-13,6.299084170935387e-11,1.8221416129421408e-13,7.993264716787962e-08,3.5385212537875077e-09,3.299227740268982e-16,10000
